time_open_sec,time_close_sec,open,high,low,close,rsi14,dow
1705456800,1705460400,2030.25300000,2032.93500000,2026.97900000,2028.93500000,33.634852,3
1705460400,1705464000,2028.90400000,2029.12900000,2023.39500000,2024.07400000,27.997878,3
1705464000,1705467600,2024.07000000,2025.74900000,2023.32500000,2025.36200000,31.284041,3
1705467600,1705471200,2025.36700000,2025.40200000,2019.28400000,2020.63100000,26.499846,3
1705471200,1705474800,2020.63500000,2020.77800000,2017.55000000,2019.21600000,25.255803,3
1705474800,1705478400,2019.21200000,2026.10700000,2017.80900000,2025.74600000,39.395453,3
1705478400,1705482000,2025.69700000,2026.61600000,2021.24300000,2021.42800000,34.718374,3
1705482000,1705485600,2021.39800000,2024.26300000,2018.97700000,2023.80000000,39.002455,3
1705485600,1705489200,2023.66800000,2028.30700000,2022.72100000,2026.06100000,42.852240,3
1705489200,1705492800,2026.10400000,2026.70800000,2023.68400000,2023.93800000,40.281468,3
1705492800,1705496400,2023.89300000,2029.03200000,2023.68200000,2028.31700000,47.303766,3
1705496400,1705500000,2028.36400000,2028.67900000,2019.00100000,2022.41200000,40.404139,3
1705500000,1705503600,2022.35800000,2023.06500000,2011.39100000,2012.22500000,31.789694,3
1705503600,1705507200,2012.16300000,2014.02400000,2006.07700000,2008.85300000,29.544259,3
1705507200,1705510800,2008.81400000,2011.96800000,2004.13800000,2005.41000000,27.414963,3
1705510800,1705514400,2005.46900000,2008.02200000,2003.38000000,2007.00800000,29.938820,3
1705514400,1705518000,2007.04100000,2007.20600000,2001.73900000,2004.66500000,28.380632,3
1705518000,1705521600,2004.71200000,2006.92700000,2004.27400000,2005.41400000,29.641290,3
1705521600,1705525200,2005.46000000,2006.83900000,2004.70900000,2006.12600000,30.886697,3
1705525200,1705528800,2006.15900000,2006.36800000,2005.26100000,2006.13000000,30.894098,3
1705532400,1705536000,2005.39100000,2009.59800000,2005.36300000,2009.24300000,36.585316,3
1705536000,1705539600,2009.26100000,2010.91700000,2008.22300000,2010.83900000,39.343395,4
1705539600,1705543200,2010.78400000,2012.06900000,2009.31500000,2011.53400000,40.555842,4
1705543200,1705546800,2011.49600000,2011.84000000,2007.46300000,2007.62500000,36.175890,4
1705546800,1705550400,2007.63400000,2009.13100000,2006.43800000,2008.02400000,36.924693,4
1705550400,1705554000,2008.00900000,2009.18800000,2007.84100000,2008.02400000,36.924693,4
1705554000,1705557600,2008.05500000,2009.38500000,2005.71700000,2009.16200000,39.281072,4
1705557600,1705561200,2009.14500000,2013.03300000,2008.77500000,2012.62800000,45.909055,4
1705561200,1705564800,2012.58700000,2014.01300000,2011.03100000,2012.31900000,45.432907,4
1705564800,1705568400,2012.30500000,2012.39400000,2009.54700000,2009.71400000,41.522997,4
1705568400,1705572000,2009.68000000,2012.97200000,2008.09200000,2010.11900000,42.353613,4
1705572000,1705575600,2010.16300000,2012.21100000,2009.17200000,2011.55200000,45.313474,4
1705575600,1705579200,2011.55700000,2013.47400000,2010.74300000,2012.55400000,47.349160,4
1705579200,1705582800,2012.57600000,2017.23400000,2012.57600000,2015.04700000,52.124287,4
1705582800,1705586400,2014.98800000,2014.98800000,2007.36000000,2009.04900000,42.206259,4
1705586400,1705590000,2009.10100000,2013.65700000,2008.97200000,2012.80800000,48.783525,4
1705590000,1705593600,2012.86200000,2015.65200000,2011.60900000,2013.55200000,49.996496,4
1705593600,1705597200,2013.54900000,2017.71900000,2013.01700000,2014.76400000,51.991189,4
1705597200,1705600800,2014.76600000,2016.36600000,2013.18100000,2016.24700000,54.388756,4
1705600800,1705604400,2016.30200000,2021.10100000,2015.41400000,2020.44800000,60.418974,4
1705604400,1705608000,2020.40900000,2020.58700000,2018.33900000,2019.74500000,59.012940,4
1705608000,1705611600,2019.73900000,2022.63200000,2019.73900000,2022.21200000,62.326233,4
1705611600,1705615200,2022.16800000,2023.26600000,2021.80700000,2023.08700000,63.454648,4
1705618800,1705622400,2023.64400000,2024.23200000,2020.98400000,2023.42300000,63.901776,4
1705622400,1705626000,2023.52300000,2024.24700000,2022.61700000,2023.12000000,63.151415,5
1705626000,1705629600,2023.11100000,2025.50800000,2022.04500000,2023.99400000,64.448213,5
1705629600,1705633200,2023.94000000,2024.99000000,2022.54500000,2023.97000000,64.381210,5
1705633200,1705636800,2023.97000000,2024.25600000,2021.85600000,2022.74600000,60.903590,5
1705636800,1705640400,2022.74100000,2022.77600000,2020.58900000,2020.97500000,56.175438,5
1705640400,1705644000,2020.95800000,2021.88000000,2020.31000000,2021.56600000,57.364950,5
1705644000,1705647600,2021.54100000,2024.25800000,2020.84400000,2023.79900000,61.605360,5
1705647600,1705651200,2023.79300000,2029.61300000,2023.66000000,2027.94600000,67.975553,5
1705651200,1705654800,2027.90800000,2030.09400000,2026.17200000,2029.67900000,70.200598,5
